Order ID,Order Date,Region,Category,Sub-Category,Quantity,Unit Price,Unit Cost,Sales,Cost,Profit
ORD12396,7/3/2024,South,Office Supplies,Binders,3,130.22,96.18,390.66,288.54,102.12
ORD12397,8/25/2024,West,Furniture,Chairs,8,399.92,313.99,3199.36,2511.92,687.44
ORD12398,9/25/2024,North,Technology,Phones,7,158.4,116.24,1108.8,813.68,295.12
ORD12399,2/13/2022,West,Office Supplies,Storage,1,249.15,163.88,249.15,163.88,85.27
ORD12400,5/24/2023,East,Office Supplies,Paper,4,370.56,291.72,1482.24,1166.88,315.36
ORD12401,4/3/2025,East,Technology,Phones,1,202.63,142.68,202.63,142.68,59.95
ORD12402,10/23/2025,North,Technology,Accessories,2,259.23,189.76,518.46,379.52,138.94
ORD12403,8/8/2025,West,Furniture,Bookcases,8,255.38,200.96,2043.04,1607.68,435.36
ORD12404,4/28/2024,South,Furniture,Tables,7,332.3,215.75,2326.1,1510.25,815.85
ORD12405,7/5/2024,West,Office Supplies,Storage,5,47.77,30.39,238.85,151.95,86.9
ORD12406,6/16/2024,East,Furniture,Bookcases,9,313.82,205.34,2824.38,1848.06,976.32
ORD12407,3/9/2024,West,Office Supplies,Storage,9,70.9,37.7,638.1,339.3,298.8
ORD12408,5/25/2024,West,Technology,Accessories,1,143.64,99.23,143.64,99.23,44.41
ORD12409,10/13/2022,West,Technology,Laptops,7,395.24,203.5,2766.68,1424.5,1342.18
ORD12410,5/12/2025,East,Furniture,Bookcases,7,372.02,259.78,2604.14,1818.46,785.68
ORD12411,11/15/2023,West,Furniture,Bookcases,2,223.68,149.01,447.36,298.02,149.34
ORD12412,3/29/2024,West,Furniture,Bookcases,5,485.99,308.42,2429.95,1542.1,887.85
ORD12413,5/1/2022,South,Technology,Accessories,8,123.94,74.36,991.52,594.88,396.64
ORD12414,8/2/2024,South,Office Supplies,Binders,2,89.59,68.03,179.18,136.06,43.12
ORD12415,10/14/2024,North,Office Supplies,Binders,7,211.8,131,1482.6,917,565.6
ORD12416,4/26/2025,East,Furniture,Chairs,4,121.28,71.37,485.12,285.48,199.64
ORD12417,6/25/2024,North,Technology,Accessories,3,468.93,247.54,1406.79,742.62,664.17
ORD12418,1/13/2022,North,Furniture,Bookcases,3,329.63,187.64,988.89,562.92,425.97
ORD12419,8/26/2023,West,Furniture,Bookcases,1,221.08,151.29,221.08,151.29,69.79
ORD12420,7/19/2022,West,Furniture,Tables,8,265.71,142.5,2125.68,1140,985.68
ORD12421,8/9/2023,East,Office Supplies,Storage,6,200.39,125.94,1202.34,755.64,446.7
ORD12422,3/24/2023,South,Furniture,Bookcases,7,211.23,160.76,1478.61,1125.32,353.29
ORD12423,4/20/2024,East,Technology,Laptops,6,378.1,268.41,2268.6,1610.46,658.14
ORD12424,12/30/2024,South,Technology,Accessories,8,24.59,13.15,196.72,105.2,91.52
ORD12425,8/13/2023,East,Technology,Accessories,5,315.66,203.07,1578.3,1015.35,562.95
ORD12426,2/27/2025,West,Office Supplies,Binders,1,56.19,40.42,56.19,40.42,15.77
ORD12427,6/7/2024,West,Furniture,Bookcases,8,314.26,241.11,2514.08,1928.88,585.2
ORD12428,2/12/2022,East,Office Supplies,Storage,2,302.01,184.85,604.02,369.7,234.32
ORD12429,6/4/2023,South,Furniture,Bookcases,4,121.6,66.14,486.4,264.56,221.84
ORD12430,11/2/2024,South,Office Supplies,Storage,5,319.04,235.7,1595.2,1178.5,416.7
ORD12431,12/26/2023,West,Office Supplies,Binders,2,288.1,222.91,576.2,445.82,130.38
ORD12432,9/15/2023,West,Furniture,Tables,9,319.92,186.18,2879.28,1675.62,1203.66
ORD12433,9/14/2024,East,Office Supplies,Binders,1,229.42,120.42,229.42,120.42,109
ORD12434,3/13/2024,North,Technology,Phones,7,402.38,269.23,2816.66,1884.61,932.05
ORD12435,6/19/2023,West,Office Supplies,Binders,4,342.03,249.69,1368.12,998.76,369.36
ORD12436,10/29/2022,North,Furniture,Chairs,9,32.28,21.08,290.52,189.72,100.8
ORD12437,6/11/2023,North,Office Supplies,Storage,6,226.63,162.08,1359.78,972.48,387.3
ORD12438,2/12/2025,North,Furniture,Bookcases,9,143.08,72.11,1287.72,648.99,638.73
ORD12439,4/5/2023,East,Office Supplies,Binders,7,393.38,225.95,2753.66,1581.65,1172.01
ORD12440,4/11/2024,East,Technology,Laptops,4,158.5,123,634,492,142
ORD12441,5/20/2023,West,Furniture,Tables,2,477.49,381.25,954.98,762.5,192.48
ORD12442,8/24/2025,East,Furniture,Bookcases,9,183.65,122.88,1652.85,1105.92,546.93
ORD12443,7/20/2024,South,Furniture,Bookcases,9,420.58,285.91,3785.22,2573.19,1212.03
ORD12444,11/21/2022,East,Furniture,Chairs,3,451.88,304.68,1355.64,914.04,441.6
ORD12445,8/2/2023,West,Furniture,Bookcases,4,36.55,28.25,146.2,113,33.2
ORD12446,1/31/2024,East,Technology,Laptops,8,290.05,183.53,2320.4,1468.24,852.16
ORD12447,4/13/2025,East,Office Supplies,Storage,6,148.66,99.95,891.96,599.7,292.26
ORD12448,4/30/2024,West,Office Supplies,Binders,8,461.2,254.95,3689.6,2039.6,1650
ORD12449,4/10/2025,West,Technology,Phones,7,147.5,98.45,1032.5,689.15,343.35
ORD12450,8/17/2024,South,Technology,Accessories,2,287.78,209.95,575.56,419.9,155.66
ORD12451,5/17/2023,North,Office Supplies,Paper,6,288.54,172.23,1731.24,1033.38,697.86
ORD12452,11/30/2022,South,Technology,Accessories,6,437.04,313.35,2622.24,1880.1,742.14
ORD12453,10/11/2022,South,Furniture,Tables,6,373.22,230.61,2239.32,1383.66,855.66
ORD12454,4/20/2023,North,Technology,Phones,2,192.04,119.14,384.08,238.28,145.8
ORD12455,12/13/2024,West,Office Supplies,Binders,5,32.9,18.02,164.5,90.1,74.4
ORD12456,12/14/2025,West,Technology,Laptops,6,238.84,171.37,1433.04,1028.22,404.82
ORD12457,9/24/2023,North,Furniture,Tables,5,57.73,33.74,288.65,168.7,119.95
ORD12458,12/4/2023,East,Technology,Accessories,6,59.16,35.85,354.96,215.1,139.86
ORD12459,2/13/2023,East,Furniture,Tables,4,237.11,159.86,948.44,639.44,309
ORD12460,9/8/2024,South,Office Supplies,Binders,1,281.65,163.12,281.65,163.12,118.53
ORD12461,8/20/2025,West,Office Supplies,Paper,5,126.24,91.45,631.2,457.25,173.95
ORD12462,7/13/2023,East,Furniture,Bookcases,5,25.55,16.43,127.75,82.15,45.6
ORD12463,8/10/2022,North,Furniture,Chairs,4,347.21,174.83,1388.84,699.32,689.52
ORD12464,6/7/2022,North,Technology,Phones,3,82.67,58.68,248.01,176.04,71.97
ORD12465,12/14/2022,North,Office Supplies,Paper,4,45.67,23.53,182.68,94.12,88.56
ORD12466,3/28/2025,East,Office Supplies,Storage,1,284.04,165.25,284.04,165.25,118.79
ORD12467,6/7/2024,North,Office Supplies,Storage,7,424.35,256.59,2970.45,1796.13,1174.32
ORD12468,7/10/2024,North,Technology,Phones,4,264.09,165.76,1056.36,663.04,393.32
ORD12469,6/12/2025,East,Furniture,Bookcases,9,35.09,22.3,315.81,200.7,115.11
ORD12470,10/24/2023,East,Technology,Phones,4,298.36,225.25,1193.44,901,292.44
ORD12471,2/9/2023,East,Technology,Accessories,4,496.99,261.74,1987.96,1046.96,941
ORD12472,7/4/2025,East,Office Supplies,Binders,2,106.48,75.1,212.96,150.2,62.76
ORD12473,11/8/2023,South,Furniture,Tables,5,29.41,16.92,147.05,84.6,62.45
ORD12474,8/12/2023,North,Furniture,Bookcases,8,479.29,362.62,3834.32,2900.96,933.36
ORD12475,7/12/2023,East,Furniture,Bookcases,8,471.12,357.15,3768.96,2857.2,911.76
ORD12476,6/23/2024,East,Office Supplies,Storage,9,65.31,50.93,587.79,458.37,129.42
ORD12477,12/6/2024,East,Furniture,Bookcases,7,342.9,256.86,2400.3,1798.02,602.28
ORD12478,5/21/2025,South,Furniture,Chairs,8,294.87,167.57,2358.96,1340.56,1018.4
ORD12479,4/24/2023,West,Furniture,Chairs,4,60.62,43.22,242.48,172.88,69.6
ORD12480,5/2/2023,South,Furniture,Chairs,2,283.52,176.95,567.04,353.9,213.14
ORD12481,7/20/2023,North,Office Supplies,Storage,6,245.3,192.16,1471.8,1152.96,318.84
ORD12482,9/27/2025,West,Office Supplies,Paper,7,105.99,74.73,741.93,523.11,218.82
ORD12483,6/8/2023,North,Furniture,Tables,5,236.43,174.05,1182.15,870.25,311.9
ORD12484,12/5/2023,West,Technology,Laptops,8,421.42,259.89,3371.36,2079.12,1292.24
ORD12485,10/26/2024,North,Furniture,Bookcases,6,460.7,286.62,2764.2,1719.72,1044.48
ORD12486,3/31/2024,West,Furniture,Chairs,2,63.12,41.62,126.24,83.24,43
ORD12487,3/13/2025,East,Furniture,Chairs,6,104.5,62.23,627,373.38,253.62
ORD12488,5/7/2024,North,Office Supplies,Paper,1,241.22,164.31,241.22,164.31,76.91
ORD12489,7/8/2025,West,Technology,Phones,8,312.87,210.47,2502.96,1683.76,819.2
ORD12490,8/8/2023,North,Technology,Accessories,5,357.38,252.41,1786.9,1262.05,524.85
ORD12491,11/17/2023,South,Furniture,Tables,8,394.26,240.58,3154.08,1924.64,1229.44
ORD12492,8/20/2022,East,Office Supplies,Paper,2,128.67,93.62,257.34,187.24,70.1
ORD12493,9/27/2022,West,Office Supplies,Paper,9,218.39,118.06,1965.51,1062.54,902.97
ORD12494,7/28/2024,West,Furniture,Bookcases,3,217.47,151.05,652.41,453.15,199.26
ORD12495,5/23/2024,West,Furniture,Bookcases,7,310.79,197.97,2175.53,1385.79,789.74
ORD12496,5/30/2025,South,Furniture,Bookcases,4,179.17,90.11,716.68,360.44,356.24
ORD12497,2/21/2022,East,Technology,Accessories,5,269.3,186.85,1346.5,934.25,412.25
ORD12498,4/26/2022,East,Office Supplies,Binders,9,51.3,27.18,461.7,244.62,217.08
ORD12499,6/22/2023,West,Office Supplies,Paper,9,126.24,81.74,1136.16,735.66,400.5
ORD12500,6/25/2023,North,Technology,Accessories,4,237.22,130.9,948.88,523.6,425.28
ORD12501,11/8/2024,East,Furniture,Chairs,2,452.93,235.14,905.86,470.28,435.58
ORD12502,3/25/2024,North,Office Supplies,Binders,6,448.59,312.36,2691.54,1874.16,817.38
ORD12503,11/16/2025,East,Technology,Accessories,6,411.26,235.15,2467.56,1410.9,1056.66
ORD12504,3/1/2024,North,Office Supplies,Storage,1,163.83,112.14,163.83,112.14,51.69
ORD12505,9/10/2023,North,Furniture,Bookcases,5,466.64,242.73,2333.2,1213.65,1119.55
ORD12506,2/23/2023,North,Furniture,Tables,1,429.09,220.77,429.09,220.77,208.32
ORD12507,11/5/2022,South,Office Supplies,Storage,8,279.8,194.87,2238.4,1558.96,679.44
ORD12508,5/13/2024,South,Technology,Phones,6,365.62,191.63,2193.72,1149.78,1043.94
ORD12509,7/5/2022,West,Office Supplies,Storage,8,385.7,225.06,3085.6,1800.48,1285.12
ORD12510,9/18/2022,South,Technology,Laptops,5,419.14,294.64,2095.7,1473.2,622.5
ORD12511,7/20/2025,North,Furniture,Bookcases,7,201.94,136.72,1413.58,957.04,456.54
ORD12512,6/9/2022,East,Furniture,Tables,7,216.14,135.11,1512.98,945.77,567.21
ORD12513,5/19/2024,West,Office Supplies,Binders,8,179.65,117.42,1437.2,939.36,497.84
ORD12514,2/1/2024,South,Office Supplies,Storage,2,160.58,81.85,321.16,163.7,157.46
ORD12515,8/12/2022,North,Office Supplies,Binders,1,182.92,119.72,182.92,119.72,63.2
ORD12516,7/3/2025,North,Office Supplies,Binders,2,121.42,66.08,242.84,132.16,110.68
ORD12517,6/29/2022,East,Furniture,Bookcases,5,422.75,310.97,2113.75,1554.85,558.9
ORD12518,1/20/2022,East,Office Supplies,Storage,7,402.74,291.92,2819.18,2043.44,775.74
ORD12519,9/24/2023,North,Office Supplies,Storage,3,229.09,178.1,687.27,534.3,152.97
ORD12520,5/18/2025,North,Technology,Accessories,6,83.44,60.23,500.64,361.38,139.26
ORD12521,2/27/2022,East,Technology,Laptops,5,145.84,111.31,729.2,556.55,172.65
ORD12522,1/21/2025,North,Furniture,Bookcases,3,31.2,20.65,93.6,61.95,31.65
ORD12523,5/29/2025,West,Technology,Phones,8,157.42,100.88,1259.36,807.04,452.32
ORD12524,12/24/2023,North,Office Supplies,Paper,9,288.6,213.1,2597.4,1917.9,679.5
ORD12525,6/9/2025,West,Office Supplies,Binders,1,204.56,125.58,204.56,125.58,78.98
ORD12526,10/19/2025,South,Technology,Accessories,4,114.96,65.75,459.84,263,196.84
ORD12527,9/7/2023,East,Technology,Accessories,4,488.31,298.5,1953.24,1194,759.24
ORD12528,7/16/2023,South,Technology,Laptops,4,33.84,20.12,135.36,80.48,54.88
ORD12529,1/9/2023,East,Technology,Laptops,7,490.92,366.52,3436.44,2565.64,870.8
ORD12530,9/14/2023,South,Office Supplies,Paper,4,90.23,68.73,360.92,274.92,86
ORD12531,3/29/2022,South,Technology,Laptops,1,415.16,271.07,415.16,271.07,144.09
ORD12532,11/9/2024,East,Technology,Laptops,9,447.26,240.87,4025.34,2167.83,1857.51
ORD12533,10/10/2024,East,Technology,Phones,9,274.52,181.25,2470.68,1631.25,839.43
ORD12534,1/14/2022,West,Office Supplies,Binders,4,295.63,178.35,1182.52,713.4,469.12
ORD12535,5/13/2022,South,Furniture,Tables,9,183.12,92.21,1648.08,829.89,818.19
ORD12536,11/23/2024,East,Furniture,Tables,5,343.15,226.03,1715.75,1130.15,585.6
ORD12537,6/10/2024,West,Technology,Laptops,6,484.07,356.68,2904.42,2140.08,764.34
ORD12538,5/16/2025,East,Office Supplies,Paper,5,309.66,229.66,1548.3,1148.3,400
ORD12539,5/7/2025,East,Technology,Phones,8,409.33,283.23,3274.64,2265.84,1008.8
ORD12540,8/15/2023,West,Office Supplies,Binders,9,60.1,39.49,540.9,355.41,185.49
ORD12541,8/6/2023,West,Office Supplies,Binders,9,319.7,249.81,2877.3,2248.29,629.01
ORD12542,3/24/2025,East,Furniture,Bookcases,5,342.59,262,1712.95,1310,402.95
ORD12543,1/6/2025,East,Technology,Phones,3,344.84,215.83,1034.52,647.49,387.03
ORD12544,4/10/2025,West,Furniture,Bookcases,2,170.72,130.75,341.44,261.5,79.94
ORD12545,10/16/2022,North,Furniture,Chairs,1,157.87,123.48,157.87,123.48,34.39
ORD12546,10/9/2024,West,Furniture,Tables,2,373.06,285.96,746.12,571.92,174.2
ORD12547,5/28/2024,West,Office Supplies,Binders,9,134.6,79.29,1211.4,713.61,497.79
ORD12548,12/14/2025,West,Technology,Accessories,4,386.16,308.63,1544.64,1234.52,310.12
ORD12549,1/7/2022,West,Technology,Laptops,4,96.31,53.77,385.24,215.08,170.16
ORD12550,3/29/2025,West,Office Supplies,Storage,9,274.97,217.21,2474.73,1954.89,519.84
ORD12551,8/28/2022,West,Furniture,Chairs,4,104.95,80.11,419.8,320.44,99.36
ORD12552,12/17/2025,West,Office Supplies,Storage,2,152.57,86.69,305.14,173.38,131.76
ORD12553,6/20/2023,East,Office Supplies,Storage,9,98.72,56.09,888.48,504.81,383.67
ORD12554,3/11/2022,West,Technology,Accessories,1,364.8,198.52,364.8,198.52,166.28
ORD12555,8/4/2022,North,Office Supplies,Binders,9,381.3,244.73,3431.7,2202.57,1229.13
ORD12556,2/1/2025,North,Furniture,Chairs,9,160.9,113.02,1448.1,1017.18,430.92
ORD12557,12/13/2024,North,Furniture,Tables,8,170.99,128.83,1367.92,1030.64,337.28
ORD12558,3/16/2024,East,Furniture,Bookcases,2,161.17,84.52,322.34,169.04,153.3
ORD12559,11/26/2022,East,Technology,Laptops,1,384.83,204.02,384.83,204.02,180.81
ORD12560,4/27/2024,East,Office Supplies,Storage,4,117.69,80.78,470.76,323.12,147.64
ORD12561,5/11/2025,East,Furniture,Chairs,8,310.22,163.39,2481.76,1307.12,1174.64
ORD12562,8/4/2025,West,Technology,Accessories,9,233.49,131.02,2101.41,1179.18,922.23
ORD12563,2/14/2022,South,Office Supplies,Paper,7,191.56,105.82,1340.92,740.74,600.18
ORD12564,4/8/2024,South,Office Supplies,Paper,1,198.97,127.01,198.97,127.01,71.96
ORD12565,7/17/2022,North,Office Supplies,Binders,8,346.26,175.12,2770.08,1400.96,1369.12
ORD12566,5/24/2025,North,Furniture,Chairs,9,497.59,371.67,4478.31,3345.03,1133.28
ORD12567,8/25/2025,East,Office Supplies,Paper,5,348.76,249.35,1743.8,1246.75,497.05
ORD12568,6/14/2024,North,Technology,Phones,1,444.85,325.39,444.85,325.39,119.46
ORD12569,12/29/2025,South,Office Supplies,Binders,2,397.3,228.16,794.6,456.32,338.28
ORD12570,11/28/2022,West,Furniture,Tables,1,264.24,203.38,264.24,203.38,60.86
ORD12571,11/27/2023,East,Furniture,Chairs,4,448.66,255.74,1794.64,1022.96,771.68
ORD12572,1/27/2022,East,Technology,Accessories,2,59.87,42.98,119.74,85.96,33.78
ORD12573,4/4/2025,East,Office Supplies,Storage,4,336.15,175.7,1344.6,702.8,641.8
ORD12574,11/14/2022,West,Furniture,Bookcases,7,195.78,128.35,1370.46,898.45,472.01
ORD12575,7/21/2025,South,Office Supplies,Paper,6,438.49,248.57,2630.94,1491.42,1139.52
ORD12576,11/7/2025,South,Office Supplies,Storage,7,464.42,235.98,3250.94,1651.86,1599.08
ORD12577,12/31/2022,North,Office Supplies,Binders,7,255.98,151.05,1791.86,1057.35,734.51
ORD12578,1/31/2025,West,Furniture,Chairs,1,345.31,196.13,345.31,196.13,149.18
ORD12579,8/17/2024,West,Office Supplies,Storage,3,148.55,100.82,445.65,302.46,143.19
ORD12580,1/8/2023,South,Furniture,Bookcases,6,103.42,71.37,620.52,428.22,192.3
ORD12581,9/2/2022,East,Furniture,Chairs,9,245.46,162,2209.14,1458,751.14
ORD12582,4/7/2025,South,Furniture,Bookcases,6,461.91,262.94,2771.46,1577.64,1193.82
ORD12583,12/12/2025,South,Technology,Accessories,5,266.32,212.42,1331.6,1062.1,269.5
ORD12584,10/11/2025,East,Technology,Accessories,7,89.06,65.92,623.42,461.44,161.98
ORD12585,4/23/2023,South,Technology,Phones,7,171.19,109.41,1198.33,765.87,432.46
ORD12586,5/5/2022,South,Furniture,Bookcases,1,482.1,339.48,482.1,339.48,142.62
ORD12587,6/21/2023,South,Furniture,Bookcases,3,194.21,141.46,582.63,424.38,158.25
ORD12588,12/7/2023,East,Office Supplies,Binders,8,388.65,196.21,3109.2,1569.68,1539.52
ORD12589,11/26/2025,South,Furniture,Chairs,4,494.77,344.18,1979.08,1376.72,602.36
ORD12590,6/15/2023,South,Furniture,Chairs,8,100.89,62.12,807.12,496.96,310.16
ORD12591,2/25/2024,East,Furniture,Bookcases,4,496.56,312.7,1986.24,1250.8,735.44
ORD12592,9/11/2022,East,Office Supplies,Paper,3,429.56,218.53,1288.68,655.59,633.09
ORD12593,5/1/2022,South,Office Supplies,Storage,4,217.73,167.14,870.92,668.56,202.36
ORD12594,11/21/2024,North,Office Supplies,Binders,1,288.3,174.3,288.3,174.3,114
ORD12595,10/23/2023,South,Technology,Laptops,5,236.55,140.39,1182.75,701.95,480.8
ORD12596,11/26/2024,West,Office Supplies,Storage,3,431.24,231.35,1293.72,694.05,599.67
ORD12597,9/27/2025,East,Furniture,Bookcases,5,370.16,237.48,1850.8,1187.4,663.4
ORD12598,11/2/2024,South,Technology,Laptops,7,194.06,124.31,1358.42,870.17,488.25
ORD12599,4/21/2025,North,Office Supplies,Paper,3,373.14,213.26,1119.42,639.78,479.64
ORD12600,7/12/2025,North,Furniture,Tables,6,283.78,201.04,1702.68,1206.24,496.44
ORD12601,3/29/2022,West,Technology,Laptops,9,255.24,200.42,2297.16,1803.78,493.38
ORD12602,2/15/2022,West,Furniture,Tables,2,178.62,98.46,357.24,196.92,160.32
ORD12603,11/16/2025,North,Technology,Accessories,7,194.4,153.89,1360.8,1077.23,283.57
ORD12604,2/16/2025,North,Office Supplies,Storage,7,249,152.26,1743,1065.82,677.18
ORD12605,7/21/2024,East,Technology,Laptops,9,427.2,222.81,3844.8,2005.29,1839.51
ORD12606,1/15/2024,West,Technology,Laptops,2,104.56,56.36,209.12,112.72,96.4
ORD12607,8/24/2024,East,Office Supplies,Binders,4,396.12,211.69,1584.48,846.76,737.72
ORD12608,2/2/2024,West,Office Supplies,Binders,5,206.09,107.86,1030.45,539.3,491.15
ORD12609,2/1/2024,West,Technology,Accessories,9,185.34,102.84,1668.06,925.56,742.5
ORD12610,3/4/2024,West,Office Supplies,Storage,6,364.29,223.22,2185.74,1339.32,846.42
ORD12611,1/14/2024,North,Furniture,Bookcases,5,82.69,44.18,413.45,220.9,192.55
ORD12612,12/5/2024,South,Furniture,Bookcases,2,259.55,188.68,519.1,377.36,141.74
ORD12613,7/12/2023,South,Office Supplies,Binders,7,464.17,314.62,3249.19,2202.34,1046.85
ORD12614,6/10/2023,North,Technology,Phones,5,85.14,51.77,425.7,258.85,166.85
ORD12615,8/20/2023,South,Office Supplies,Storage,7,56.39,37.91,394.73,265.37,129.36
ORD12616,4/19/2024,South,Furniture,Tables,3,324.32,207.82,972.96,623.46,349.5
ORD12617,1/3/2022,West,Office Supplies,Paper,1,445.53,336.46,445.53,336.46,109.07
ORD12618,11/17/2024,East,Technology,Accessories,1,136.48,87.39,136.48,87.39,49.09
ORD12619,11/5/2025,South,Furniture,Chairs,3,385.4,201.29,1156.2,603.87,552.33
ORD12620,6/6/2022,South,Technology,Accessories,3,264.07,190.89,792.21,572.67,219.54
ORD12621,5/4/2024,South,Office Supplies,Binders,2,54.09,35.64,108.18,71.28,36.9
ORD12622,5/26/2023,East,Furniture,Bookcases,3,31.09,18.89,93.27,56.67,36.6
ORD12623,9/18/2025,East,Furniture,Bookcases,7,329.44,214.75,2306.08,1503.25,802.83
ORD12624,11/18/2023,East,Technology,Accessories,9,467.46,324.93,4207.14,2924.37,1282.77
ORD12625,2/11/2025,North,Office Supplies,Binders,5,484.96,281.11,2424.8,1405.55,1019.25
ORD12626,11/13/2025,South,Furniture,Tables,6,88.88,61.92,533.28,371.52,161.76
ORD12627,6/27/2025,West,Technology,Accessories,9,203.01,136.09,1827.09,1224.81,602.28
ORD12628,7/25/2023,North,Technology,Accessories,8,290.61,173.32,2324.88,1386.56,938.32
ORD12629,12/16/2023,North,Furniture,Chairs,3,473.4,250.8,1420.2,752.4,667.8
ORD12630,8/31/2025,West,Furniture,Bookcases,8,423.47,305.57,3387.76,2444.56,943.2
ORD12631,8/27/2022,East,Furniture,Bookcases,3,45.79,35.75,137.37,107.25,30.12
ORD12632,6/11/2025,South,Office Supplies,Storage,9,170.03,127.65,1530.27,1148.85,381.42
ORD12633,10/30/2022,North,Technology,Laptops,5,351.9,263.43,1759.5,1317.15,442.35
ORD12634,8/30/2023,East,Office Supplies,Paper,2,467.66,344.96,935.32,689.92,245.4
ORD12635,9/17/2024,North,Technology,Accessories,7,267.15,159.98,1870.05,1119.86,750.19
ORD12636,11/30/2022,North,Furniture,Chairs,3,476.69,357.27,1430.07,1071.81,358.26
ORD12637,4/23/2022,South,Furniture,Bookcases,4,60.18,46.84,240.72,187.36,53.36
ORD12638,12/28/2022,West,Furniture,Bookcases,2,438.08,219.2,876.16,438.4,437.76
ORD12639,3/11/2024,North,Furniture,Tables,3,464.72,237.07,1394.16,711.21,682.95
ORD12640,4/7/2022,East,Furniture,Tables,6,489.2,303.49,2935.2,1820.94,1114.26
ORD12641,1/16/2022,East,Office Supplies,Storage,9,97.22,51.43,874.98,462.87,412.11
ORD12642,7/10/2023,West,Furniture,Chairs,5,391.55,302.47,1957.75,1512.35,445.4
ORD12643,1/11/2023,North,Technology,Accessories,9,85.06,45.65,765.54,410.85,354.69
ORD12644,1/12/2024,East,Technology,Phones,9,304.9,229.49,2744.1,2065.41,678.69
ORD12645,1/25/2023,East,Office Supplies,Binders,9,143.38,98.44,1290.42,885.96,404.46
ORD12646,9/12/2023,North,Office Supplies,Paper,9,94.37,73.22,849.33,658.98,190.35
ORD12647,5/25/2025,West,Furniture,Tables,4,304.27,211.95,1217.08,847.8,369.28
ORD12648,11/23/2025,South,Technology,Laptops,4,273.18,192.07,1092.72,768.28,324.44
ORD12649,7/7/2025,East,Furniture,Tables,8,65.5,38.85,524,310.8,213.2
ORD12650,4/3/2024,South,Office Supplies,Paper,6,395.48,283.13,2372.88,1698.78,674.1
ORD12651,11/16/2022,South,Technology,Laptops,8,431.8,252.17,3454.4,2017.36,1437.04
ORD12652,7/15/2022,North,Furniture,Chairs,6,88.14,68.94,528.84,413.64,115.2
ORD12653,2/22/2023,West,Furniture,Bookcases,4,219.4,126.15,877.6,504.6,373
ORD12654,8/30/2023,South,Office Supplies,Storage,6,431.1,317.55,2586.6,1905.3,681.3
ORD12655,7/22/2023,East,Office Supplies,Binders,6,223.08,112.2,1338.48,673.2,665.28
ORD12656,6/28/2023,South,Technology,Phones,1,464.27,363.76,464.27,363.76,100.51
ORD12657,8/19/2022,South,Office Supplies,Storage,9,433.74,265.25,3903.66,2387.25,1516.41
ORD12658,6/2/2024,West,Office Supplies,Binders,2,217.06,134.74,434.12,269.48,164.64
ORD12659,6/5/2023,East,Furniture,Chairs,6,66.5,36.3,399,217.8,181.2
ORD12660,12/4/2023,South,Office Supplies,Binders,7,488.02,249.75,3416.14,1748.25,1667.89
ORD12661,5/8/2025,West,Furniture,Chairs,3,254.56,170.63,763.68,511.89,251.79
ORD12662,4/25/2024,West,Technology,Accessories,3,311.94,247.35,935.82,742.05,193.77
ORD12663,11/4/2023,East,Furniture,Tables,2,246.56,184.03,493.12,368.06,125.06
ORD12664,1/21/2022,West,Office Supplies,Paper,1,145.39,109.84,145.39,109.84,35.55
ORD12665,8/27/2025,West,Technology,Accessories,2,74.74,56.41,149.48,112.82,36.66
ORD12666,8/11/2023,North,Furniture,Bookcases,4,106.3,79.57,425.2,318.28,106.92
ORD12667,6/16/2024,South,Furniture,Tables,8,64.93,44.33,519.44,354.64,164.8
ORD12668,12/28/2025,North,Furniture,Bookcases,9,27.04,20.62,243.36,185.58,57.78
ORD12669,1/6/2023,North,Technology,Phones,2,178.65,132.32,357.3,264.64,92.66
ORD12670,3/19/2022,South,Furniture,Bookcases,4,407.08,247.43,1628.32,989.72,638.6
ORD12671,8/1/2025,North,Office Supplies,Paper,3,241.58,171.69,724.74,515.07,209.67
ORD12672,10/10/2023,South,Technology,Laptops,2,277.03,201.85,554.06,403.7,150.36
ORD12673,5/20/2022,West,Furniture,Bookcases,9,214.89,147.72,1934.01,1329.48,604.53
ORD12674,7/7/2023,South,Office Supplies,Paper,1,392.98,208.33,392.98,208.33,184.65
ORD12675,9/24/2024,South,Furniture,Bookcases,6,42.81,28.65,256.86,171.9,84.96
ORD12676,10/9/2022,North,Office Supplies,Binders,1,319.77,241.1,319.77,241.1,78.67
ORD12677,7/5/2025,West,Technology,Phones,5,147.53,113.97,737.65,569.85,167.8
ORD12678,10/15/2025,North,Technology,Accessories,9,459.53,350.32,4135.77,3152.88,982.89
ORD12679,3/16/2023,West,Technology,Accessories,3,345.62,180.4,1036.86,541.2,495.66
ORD12680,9/27/2022,North,Furniture,Bookcases,4,258.32,151.86,1033.28,607.44,425.84
ORD12681,3/3/2025,South,Office Supplies,Paper,5,99.8,68.7,499,343.5,155.5
ORD12682,1/16/2024,North,Technology,Accessories,7,204.02,141.93,1428.14,993.51,434.63
ORD12683,4/14/2022,North,Furniture,Chairs,7,428.96,309.62,3002.72,2167.34,835.38
ORD12684,2/5/2024,West,Technology,Laptops,9,220.95,156.28,1988.55,1406.52,582.03
ORD12685,4/5/2022,South,Furniture,Chairs,1,28.69,21.27,28.69,21.27,7.42
ORD12686,12/30/2023,East,Furniture,Bookcases,2,353.37,253.7,706.74,507.4,199.34
